,name,classes,samples_per_class,samples_total,dimensionality,dr_name,dr_learning,dr_transformation,dr_structure,clf_name,clf_accuracy,clf_kappa,clf_balanced_accuracy
1471,threeOf9,2,"{'0': 274, '1': 238}",512,9,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.82421875,0.6464956425678163,0.8230693737348954
1472,threeOf9,2,"{'0': 274, '1': 238}",512,9,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.7890625,0.5778931297709924,0.7902226584064282
1473,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.8203125,0.6392377918019729,0.8199717843341716
1474,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.83203125,0.6618333742934381,0.8303686438078881
1475,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.828125,0.6549231052018871,0.8278231000429368
1476,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.81640625,0.6307843377930527,0.8152180580261301
1477,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.828125,0.6549231052018871,0.8278231000429368
1478,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.828125,0.6541602701872888,0.8267190087713918
1479,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.83203125,0.6618333742934381,0.8303686438078881
1480,threeOf9,2,"{'0': 274, '1': 238}",512,9,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.81640625,0.63159828536436,0.8163221492976753
1481,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.86,0.7068676716917923,0.8464696223316912
1482,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.94,0.8743718592964824,0.9285714285714286
1483,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.86,0.7068676716917923,0.8464696223316912
1484,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.98,0.9592169657422512,0.9827586206896552
1485,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.82,0.6179966044142615,0.7988505747126436
1486,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.82,0.6179966044142615,0.7988505747126436
1487,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.9,0.7933884297520661,0.8940886699507389
1488,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.94,0.8743718592964824,0.9285714285714286
1489,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.6,0.19999999999999996,0.6026272577996716
1490,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.6,0.19999999999999996,0.6026272577996716
1491,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.6,0.19999999999999996,0.6026272577996716
1492,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.56,0.09688013136288998,0.548440065681445
1493,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6,0.19999999999999996,0.6026272577996716
1494,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.6,0.19999999999999996,0.6026272577996716
1495,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.6,0.19999999999999996,0.6026272577996716
1496,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.56,0.09688013136288998,0.548440065681445
1497,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6,0.19999999999999996,0.6026272577996716
1498,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6,0.19999999999999996,0.6026272577996716
1499,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.6,0.19999999999999996,0.6026272577996716
1500,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.56,0.09688013136288998,0.548440065681445
1501,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6,0.19999999999999996,0.6026272577996716
1502,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.6,0.19999999999999996,0.6026272577996716
1503,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.6,0.19999999999999996,0.6026272577996716
1504,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.56,0.09688013136288998,0.548440065681445
1505,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.62,0.22512234910277318,0.6133004926108374
1506,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.66,0.28810720268006695,0.6412151067323482
1507,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.62,0.19354838709677413,0.5935960591133005
1508,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.56,0.10858995137763372,0.555008210180624
1509,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.62,0.19354838709677413,0.5935960591133005
1510,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.54,0.04958677685950408,0.5246305418719212
1511,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.64,0.2512479201331115,0.6239737274220033
1512,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.58,0.14355628058727565,0.5722495894909688
1513,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6,0.16805324459234605,0.5829228243021347
1514,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6,0.15682967959527816,0.5763546798029556
1515,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.52,0.014778325123152691,0.5073891625615763
1516,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.54,0.0973312401883829,0.5509031198686372
1517,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.52,0.014778325123152691,0.5073891625615763
1518,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.52,0.014778325123152691,0.5073891625615763
1519,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.56,0.08485856905158062,0.541871921182266
1520,fri_c3_100_5,2,"{'N': 56, 'P': 44}",100,5,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.54,0.0973312401883829,0.5509031198686372
1521,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.9375,0.8741258741258742,0.9464285714285714
1522,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.9375,0.8741258741258742,0.9464285714285714
1523,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.9375,0.8741258741258742,0.9464285714285714
1524,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.9583333333333334,0.9154929577464789,0.9642857142857143
1525,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.9166666666666666,0.8333333333333334,0.9285714285714286
1526,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.9166666666666666,0.8333333333333334,0.9285714285714286
1527,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.9375,0.8741258741258742,0.9464285714285714
1528,baskball,2,"{'N': 49, 'P': 47}",96,4,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.9375,0.8741258741258742,0.9464285714285714
1529,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.8541666666666666,0.7062937062937062,0.8607142857142858
1530,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.75,0.4782608695652174,0.7357142857142858
1531,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.7708333333333334,0.5384615384615384,0.775
1532,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.6666666666666666,0.33333333333333337,0.6714285714285715
1533,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7708333333333334,0.5384615384615384,0.775
1534,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.7708333333333334,0.5384615384615384,0.775
1535,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.7708333333333334,0.525179856115108,0.7607142857142857
1536,baskball,2,"{'N': 49, 'P': 47}",96,4,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6666666666666666,0.33333333333333337,0.6714285714285715
1537,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.8541666666666666,0.7062937062937062,0.8607142857142858
1538,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.75,0.4782608695652174,0.7357142857142858
1539,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7708333333333334,0.5384615384615384,0.775
1540,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6666666666666666,0.33333333333333337,0.6714285714285715
1541,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7708333333333334,0.5384615384615384,0.775
1542,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7916666666666666,0.5774647887323944,0.7928571428571429
1543,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7708333333333334,0.525179856115108,0.7607142857142857
1544,baskball,2,"{'N': 49, 'P': 47}",96,4,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6666666666666666,0.33333333333333337,0.6714285714285715
1545,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.7083333333333334,0.43999999999999995,0.7357142857142858
1546,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6458333333333334,0.34193548387096784,0.6892857142857143
1547,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.8125,0.6275862068965518,0.825
1548,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.7083333333333334,0.42465753424657526,0.7214285714285715
1549,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.8125,0.6275862068965518,0.825
1550,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.8125,0.6223776223776223,0.8178571428571428
1551,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7291666666666666,0.47651006711409405,0.7535714285714286
1552,baskball,2,"{'N': 49, 'P': 47}",96,4,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.7708333333333334,0.5319148936170213,0.7678571428571428
1553,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6875,0.3877551020408163,0.7035714285714285
1554,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7916666666666666,0.5890410958904109,0.8071428571428572
1555,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7916666666666666,0.5890410958904109,0.8071428571428572
1556,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.6458333333333334,0.26618705035971224,0.6321428571428571
1557,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7916666666666666,0.5890410958904109,0.8071428571428572
1558,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.8125,0.6223776223776223,0.8178571428571428
1559,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.8333333333333334,0.6666666666666667,0.8428571428571429
1560,baskball,2,"{'N': 49, 'P': 47}",96,4,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.6458333333333334,0.26618705035971224,0.6321428571428571
1561,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.7714285714285715,0.5428571428571429,0.7723177723177723
1562,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,0.7857142857142857,0.5748987854251012,0.7907452907452908
1563,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.6142857142857143,0.22982885085574567,0.6154791154791155
1564,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.7428571428571429,0.47543713572023316,0.7338247338247339
1565,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.7142857142857143,0.43775100401606426,0.7231777231777232
1566,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.7285714285714285,0.46500402252614637,0.7366912366912367
1567,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,0.7857142857142857,0.5748987854251012,0.7907452907452908
1568,newton_hema,2,"{'N': 70, 'P': 70}",140,3,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.8571428571428571,0.7114591920857378,0.8533988533988535
1569,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.6285714285714286,0.24229808492922567,0.6191646191646192
1570,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.7571428571428571,0.5004198152812762,0.7440622440622441
1571,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.7285714285714285,0.4435146443514645,0.717035217035217
1572,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.5857142857142857,0.16735028712059064,0.5835380835380835
1573,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7285714285714285,0.4435146443514645,0.717035217035217
1574,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.7285714285714285,0.44904722452361234,0.721949221949222
1575,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.7285714285714285,0.4435146443514645,0.717035217035217
1576,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5857142857142857,0.16735028712059064,0.5835380835380835
1577,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6285714285714286,0.24229808492922567,0.6191646191646192
1578,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.7571428571428571,0.5004198152812762,0.7440622440622441
1579,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7285714285714285,0.4435146443514645,0.717035217035217
1580,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5857142857142857,0.16735028712059064,0.5835380835380835
1581,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7285714285714285,0.4435146443514645,0.717035217035217
1582,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7285714285714285,0.44904722452361234,0.721949221949222
1583,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.7285714285714285,0.4435146443514645,0.717035217035217
1584,newton_hema,2,"{'N': 70, 'P': 70}",140,3,LDA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5857142857142857,0.16735028712059064,0.5835380835380835
1585,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.7,0.3910521955260978,0.6932841932841933
1586,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6857142857142857,0.3631100082712986,0.6797706797706797
1587,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.7285714285714285,0.44721529509559443,0.7203112203112203
1588,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.7142857142857143,0.42100909842845324,0.7084357084357085
1589,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.7,0.3828715365239296,0.6867321867321867
1590,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.7571428571428571,0.5086705202312138,0.7522522522522522
1591,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.6857142857142857,0.3609958506224067,0.6781326781326782
1592,newton_hema,2,"{'N': 70, 'P': 70}",140,3,SUP PCA,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.7285714285714285,0.4508670520231214,0.7235872235872236
1593,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6428571428571429,0.2798353909465021,0.6392301392301393
1594,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,SMV,0.6571428571428571,0.3075020610057708,0.6527436527436528
1595,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Naive Bayes,0.6285714285714286,0.25470925470925476,0.6273546273546273
1596,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Decision Tree,0.5142857142857142,0.0348742903487429,0.5176085176085177
1597,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6285714285714286,0.25470925470925476,0.6273546273546273
1598,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,MPL Classifier,0.6142857142857143,0.22730989370400656,0.6138411138411138
1599,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Gaussian Process,0.6571428571428571,0.30977814297452755,0.6543816543816544
1600,newton_hema,2,"{'N': 70, 'P': 70}",140,3,PLS_Regression,learning.supervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.5142857142857142,0.0348742903487429,0.5176085176085177
1601,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,KNN,0.9968051118210862,0.9935890871105831,0.9969879518072289
1602,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,SMV,1.0,1.0,1.0
1603,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Naive Bayes,0.9808306709265175,0.9616092235986753,0.9819277108433735
1604,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Decision Tree,0.9776357827476039,0.9551585108777962,0.9781370379477092
1605,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Quadratic Discriminant,0.9968051118210862,0.9935840934713539,0.9965986394557823
1606,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,MPL Classifier,0.9968051118210862,0.9935840934713539,0.9965986394557823
1607,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Gaussian Process,1.0,1.0,1.0
1608,strikes,2,"{'P': 315, 'N': 310}",625,6,Sup K-ISOMAP,learning.supervised,transformation.nonlinear,structure.local_structure,Random Forest Classifier,0.9904153354632588,0.980782218947627,0.9909638554216867
1609,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,KNN,0.6869009584664537,0.37392333755153695,0.6876895336447832
1610,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,SMV,0.6325878594249201,0.29089261440869973,0.6512785837226457
1611,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Naive Bayes,0.6613418530351438,0.3346835646105719,0.6709900827801001
1612,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Decision Tree,0.65814696485623,0.3188040272551612,0.6605810999098435
1613,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Quadratic Discriminant,0.6613418530351438,0.3346835646105719,0.6709900827801001
1614,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,MPL Classifier,0.65814696485623,0.324028660813402,0.6644742234243095
1615,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Gaussian Process,0.6389776357827476,0.30060706729153075,0.6557454307024014
1616,strikes,2,"{'P': 315, 'N': 310}",625,6,LDAcompNone,learning.unsupervised,transformation.linear,structure.global_structure,Random Forest Classifier,0.65814696485623,0.3188040272551612,0.6605810999098435
1617,strikes,2,"{'P': 315, 'N': 310}",625,6,LDA,learning.supervised,transformation.linear,structure.global_structure,KNN,0.6869009584664537,0.37392333755153695,0.6876895336447832
